image_id,fold,final_label,source_dataset,source_group,source_relative_path,source_filename,prepared_relative_path,split_relative_path,sha256,md5,size_bytes,extension,sample_type,attack_family,attack_name
img_00000728,fold_4,weapon,02_deepfirearm,deepfirearm,,,images/img_00000728.jpg,datasets/splits/clean/fold_4/weapon/img_00000728.jpg,fa24be71202410f4fdb79f075c3443344f1951187f4cfb944dd4ce88ea65f1ba,82702d4c1237ad16b9024aa767730be9,62355,.jpg,clean,none,clean
img_00000815,fold_4,weapon,02_deepfirearm,deepfirearm,,,images/img_00000815.jpg,datasets/splits/clean/fold_4/weapon/img_00000815.jpg,ec367c703ea946b1b1053db38ddbe0a57e9359a5d7ec06267799e312cfd0ba06,3d897d0bb8bf7aaa8aba87085fe3ef86,100016,.jpg,clean,none,clean
img_00000816,fold_4,weapon,02_deepfirearm,deepfirearm,,,images/img_00000816.jpg,datasets/splits/clean/fold_4/weapon/img_00000816.jpg,68bb98a9484942d089865d8b06e9fb2debbf3776dc877059230f2c883903fedf,d741ab0ba61def55d777f9bb14fd420a,68534,.jpg,clean,none,clean
img_00000838,fold_4,weapon,02_deepfirearm,deepfirearm,,,images/img_00000838.jpg,datasets/splits/clean/fold_4/weapon/img_00000838.jpg,0b110c143264aa99ba2c6da7867ce8dc44ac015433fcab7ad361be22871b353f,c3bb8a05bde44dc63a3060350aaa3d93,160016,.jpg,clean,none,clean
img_00001132,fold_4,weapon,02_deepfirearm,deepfirearm,,,images/img_00001132.jpg,datasets/splits/clean/fold_4/weapon/img_00001132.jpg,030f5fd7af7660c8dec6810c1b6eac3a3ce86713b2fa31047824c2f76d2be1f7,de175bccd29d00923815dc8f74f5892f,84346,.jpg,clean,none,clean
img_00008533,fold_4,weapon,02_deepfirearm,deepfirearm,,,images/img_00008533.jpg,datasets/splits/clean/fold_4/weapon/img_00008533.jpg,79d7c23fba17058bd1c427c59fce2e594eb673002876916ebdf0f6bec20bc128,f2f1512bbb4842c87596964a3e2949cb,46199,.jpg,clean,none,clean
img_00008536,fold_4,weapon,02_deepfirearm,deepfirearm,,,images/img_00008536.jpg,datasets/splits/clean/fold_4/weapon/img_00008536.jpg,85b9c6b99fbf91cc7a532e452a7803f5145e03a34a876ab48d271b0c91997e5f,af82a412419ff91b7f340d2e11c49f8e,40973,.jpg,clean,none,clean
img_00009540,fold_4,weapon,02_deepfirearm,deepfirearm,,,images/img_00009540.jpg,datasets/splits/clean/fold_4/weapon/img_00009540.jpg,31024cb227fbacee6446e65ae3f3c1e0601ff2bee3e17e7755b7c5edbdfb230b,12b200d0859bb48a730ecce25f781c36,2230021,.jpg,clean,none,clean
img_00009546,fold_4,weapon,02_deepfirearm,deepfirearm,,,images/img_00009546.jpg,datasets/splits/clean/fold_4/weapon/img_00009546.jpg,7958b31781c2fce05af79a6a1ac5e387b33ca5209f7ecb29e26159a5053cde25,abd653bdb71264d9d75aab34184aa2a1,88975,.jpg,clean,none,clean
img_00009550,fold_4,weapon,02_deepfirearm,deepfirearm,,,images/img_00009550.jpg,datasets/splits/clean/fold_4/weapon/img_00009550.jpg,0a8e05599cc6d12d6d8213550453f1dfe164feb2f4e538811690f95ce18996d6,49c4575648d3f922ff1dfbde2f73cb6d,112014,.jpg,clean,none,clean
img_00010401,fold_4,weapon,02_deepfirearm,deepfirearm,,,images/img_00010401.jpg,datasets/splits/clean/fold_4/weapon/img_00010401.jpg,043c15672ae1f9da4fd7dd086e55cb3de227a18f3f79fa672781fee7476ef6f7,529714f2a1cdee2c184d5fd32309c961,54087,.jpg,clean,none,clean
img_00010550,fold_4,weapon,02_deepfirearm,deepfirearm,,,images/img_00010550.jpg,datasets/splits/clean/fold_4/weapon/img_00010550.jpg,cf3b78a34b7bc4bd2012a82ee754ab2429227d43cb89d95ed8fd3b990f7676f7,df11ab90147e05c2f47f3179218728b1,1504301,.jpg,clean,none,clean
img_00012677,fold_4,weapon,03_google_scraped,google,,,images/img_00012677.png,datasets/splits/clean/fold_4/weapon/img_00012677.png,584350afd25adce0c1be1b490efaa91c2d2ab8eff7f3b41a204b847f47de3ab2,e3e8c3dfd45326ce7d5e7937ba720834,8159248,.png,clean,none,clean
img_00012683,fold_4,weapon,03_google_scraped,google,,,images/img_00012683.jpg,datasets/splits/clean/fold_4/weapon/img_00012683.jpg,37b6fd05072d421ce8134834c0740e57e83756fc5741d9a24194c3e96f9f69a3,bce33ef0e07d582fde4e04b5e56fb67d,76465,.jpg,clean,none,clean
img_00012686,fold_4,weapon,03_google_scraped,google,,,images/img_00012686.jpg,datasets/splits/clean/fold_4/weapon/img_00012686.jpg,c7fbe61821d006584c7f698c2689955bf16484c9d2875aff2fa5149a944e093f,c7dfe07deeb16041536d2686967e0823,73276,.jpg,clean,none,clean
img_00012689,fold_4,weapon,03_google_scraped,google,,,images/img_00012689.jpg,datasets/splits/clean/fold_4/weapon/img_00012689.jpg,10f7992fa692e3c82fa1f5ab14ab8c98774c5c83a3ac6fd8083f5797319e84aa,7add1edf520fd1a11a1589dbcf48519e,99463,.jpg,clean,none,clean
img_00012693,fold_4,weapon,03_google_scraped,google,,,images/img_00012693.jpg,datasets/splits/clean/fold_4/weapon/img_00012693.jpg,b3f31d9217e67724cd40294d48ce588f1f76211e04a6998007d9cbf8c77ec0e5,6cc82ea930feac355fcabc5800859ee9,210567,.jpg,clean,none,clean
img_00012698,fold_4,weapon,03_google_scraped,google,,,images/img_00012698.png,datasets/splits/clean/fold_4/weapon/img_00012698.png,7bfa1492bc7916d770075adf3d9ed56beeea7832189b5cf57177d055844c9679,e35d08d716dccb995ea6a6972dac6d40,129835,.png,clean,none,clean
img_00012722,fold_4,weapon,03_google_scraped,google,,,images/img_00012722.jpg,datasets/splits/clean/fold_4/weapon/img_00012722.jpg,7d12fb229c5bba6d6f9d373c611299b45b580333b3992e048841fa960923828e,17158587f4285ea0875d8b7edfce048a,250627,.jpg,clean,none,clean
img_00012741,fold_4,weapon,03_google_scraped,google,,,images/img_00012741.png,datasets/splits/clean/fold_4/weapon/img_00012741.png,67d82f296bc58a5de50ae1151f5179549a7e93e1ac1d0937afcb9236db04c87f,dcdccc58638834e6b1cd4bed61205577,258607,.png,clean,none,clean
img_00012749,fold_4,weapon,03_google_scraped,google,,,images/img_00012749.jpg,datasets/splits/clean/fold_4/weapon/img_00012749.jpg,18ddb904342f722068ccd52e26b22902ec297a77b901e5a634f8ed967e009660,9d8fd86ff6e6c0666da64d3351106b09,188388,.jpg,clean,none,clean
img_00012751,fold_4,weapon,03_google_scraped,google,,,images/img_00012751.jpg,datasets/splits/clean/fold_4/weapon/img_00012751.jpg,80ab6d3bc54935ac6b94254f60670bd8f61b3fbe7cf466ca93e81f1c26b7ab91,52d1b45e9dbc55b92da69b8a5ae1fa37,46466,.jpg,clean,none,clean
img_00012827,fold_4,weapon,03_google_scraped,google,,,images/img_00012827.jpg,datasets/splits/clean/fold_4/weapon/img_00012827.jpg,bf2496abe1532cca921c780670e9829c483810b5e12267110fcd0224cdc99a55,1781775360c500d3070ce3300fb7f95f,139796,.jpg,clean,none,clean
img_00012917,fold_4,weapon,03_google_scraped,google,,,images/img_00012917.jpg,datasets/splits/clean/fold_4/weapon/img_00012917.jpg,a89c181ea95b9b668bdbda26518cf9cbf6ae837c1bbf6d2ede292c414a247694,c3a7e9c5b432981897df70b96188d611,250873,.jpg,clean,none,clean
img_00012940,fold_4,weapon,03_google_scraped,google,,,images/img_00012940.jpg,datasets/splits/clean/fold_4/weapon/img_00012940.jpg,acb1d6fb77d016ce3f35997de5907be12f73acb685a0737f75cd64a1d393ea94,aef201691c5fe96143e579807ee676b8,1365993,.jpg,clean,none,clean
img_00012950,fold_4,weapon,03_google_scraped,google,,,images/img_00012950.jpg,datasets/splits/clean/fold_4/weapon/img_00012950.jpg,df61c1e258dbbbd7389654b9d83e5699d436327ecdaa891447349b4f7dbbc046,1d8e5e4185410f9ad7672fc409425a90,267082,.jpg,clean,none,clean
img_00012955,fold_4,weapon,03_google_scraped,google,,,images/img_00012955.jpg,datasets/splits/clean/fold_4/weapon/img_00012955.jpg,0c63c3de223a957d9117752f67f33105f4b01989504692a0161857980e454aa7,1b13b7a5d13ffa47d9514c11886ac02d,85929,.jpg,clean,none,clean
img_00013118,fold_4,weapon,03_google_scraped,google,,,images/img_00013118.jpg,datasets/splits/clean/fold_4/weapon/img_00013118.jpg,74cbf4d1e16089744b4add769592c505e84289aee5dcf43e26ba2df71bb76e9f,ebc847dd14207cbde8316c8a6d71d6d3,703382,.jpg,clean,none,clean
img_00013133,fold_4,weapon,03_google_scraped,google,,,images/img_00013133.jpg,datasets/splits/clean/fold_4/weapon/img_00013133.jpg,680dc85319510f58bc1f806c4e8fe8f9fc66097ee9a3879ed7ec1174a6289f2a,8636319deb679a3ce3908d77397195b8,19495,.jpg,clean,none,clean
img_00013140,fold_4,weapon,03_google_scraped,google,,,images/img_00013140.jpg,datasets/splits/clean/fold_4/weapon/img_00013140.jpg,eeec590e2ba7051c283f707e16739347c06d9860d7772e9a83d3451e8999f644,dcd9ae07e631ee86ab7d8f6d0520acd9,97118,.jpg,clean,none,clean
img_00013142,fold_4,weapon,03_google_scraped,google,,,images/img_00013142.jpg,datasets/splits/clean/fold_4/weapon/img_00013142.jpg,a1cc487c5bc63421054f38b13be81f4e05f90062fe32a6d0144f58ffa072861d,8681ca5b7a1bf44ac9c4dd156f74a91e,1555087,.jpg,clean,none,clean
img_00013210,fold_4,weapon,03_google_scraped,google,,,images/img_00013210.png,datasets/splits/clean/fold_4/weapon/img_00013210.png,02f7dd664b1635f571ac163dedf2d7b9f10f5556fe04df97d011f502c8631e75,95d9c560c419d5046649bd15ffcfb0a7,11448736,.png,clean,none,clean
img_00013474,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013474.jpg,datasets/splits/clean/fold_4/weapon/img_00013474.jpg,2afa48534d2ef80dd34df15742f9431dc1be84e9eed7c7aed6b34922cbc82a0a,08602742b93b75be4dc1cb6b86003e02,331440,.jpg,clean,none,clean
img_00013478,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013478.jpg,datasets/splits/clean/fold_4/weapon/img_00013478.jpg,254e8331ea84a3a96a8fdcbfd42cb2354d21493259212dc62ca467cf3dcd14de,24da918eae2d49fd12bdfe905a31ef47,73575,.jpg,clean,none,clean
img_00013530,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013530.jpg,datasets/splits/clean/fold_4/weapon/img_00013530.jpg,7dc3b527e0f8c89c702f1a52d6220328ba661ee7a7b72ad8f3a5650afcbd56fe,c0c36fe28fbea1b2ca1a238b761461b5,304559,.jpg,clean,none,clean
img_00013544,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013544.jpg,datasets/splits/clean/fold_4/weapon/img_00013544.jpg,6763dee99be7c0851aaaedeb7bad1b3fcd1d0c6e1afc47f854f77a02e1a673fe,8934332f1ccf8f10aba01262cf9d756a,489772,.jpg,clean,none,clean
img_00013546,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013546.jpg,datasets/splits/clean/fold_4/weapon/img_00013546.jpg,3c939d4f435aa05d31d508a25382a23ef4579dcc38ef5a7c59949ac698e02e57,ab00a8ffafa147b92df4bddd5e61dc48,146769,.jpg,clean,none,clean
img_00013568,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013568.jpg,datasets/splits/clean/fold_4/weapon/img_00013568.jpg,35065c85fd3bc880da0fd36a3938786c0609224518b58cb67d3d6e28c637f6a0,7eee3468a06bb998d2b72cee13ce78a9,189949,.jpg,clean,none,clean
img_00013573,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013573.jpg,datasets/splits/clean/fold_4/weapon/img_00013573.jpg,c82b8a0d649b6cec96658f655b859ab9176399083bf294eccdceb0a18be4afb2,69bbaa07ac8447f1b00f3fd71f628ef3,222756,.jpg,clean,none,clean
img_00013576,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013576.jpg,datasets/splits/clean/fold_4/weapon/img_00013576.jpg,0913510166105aa2cd2030d1c27d0aaa81bae1fd530738f457636ab302586186,92812a6c270cf9b5344418f640fa554d,235705,.jpg,clean,none,clean
img_00013580,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013580.jpg,datasets/splits/clean/fold_4/weapon/img_00013580.jpg,2f181bfe6704e82ea90dddc76eae2f38308f165af69ec25f8c2df8af23bd4bef,be8258acb8ba58d744beb6d424745ff2,283845,.jpg,clean,none,clean
img_00013586,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013586.jpg,datasets/splits/clean/fold_4/weapon/img_00013586.jpg,ce9532fb0efa696e2be685425f99c3e68f7ad0d584f50b2216652a4273fb98f8,8160114e517bedb48a8843f1c4834efc,141374,.jpg,clean,none,clean
img_00013592,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013592.jpg,datasets/splits/clean/fold_4/weapon/img_00013592.jpg,5181dd129cd016c5556499f895b49a83f293ddc52f0755e8f8a314523416bc34,1b17db020fc089cbf7e47ad4198cc68e,267639,.jpg,clean,none,clean
img_00013594,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013594.jpg,datasets/splits/clean/fold_4/weapon/img_00013594.jpg,eaa7c000413ab51f2fb4405ee4cd68962d8be25009deb4c648f9f1e9205c8cbf,9142ef9e3d491555cf2512049d441610,298439,.jpg,clean,none,clean
img_00013604,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013604.jpg,datasets/splits/clean/fold_4/weapon/img_00013604.jpg,1c5f03bed7b125ef82df211dafd4c2dda034593326e44961448f5009b48e69fe,07adfb1b78bd07d6414809c751516f03,180066,.jpg,clean,none,clean
img_00013606,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013606.jpg,datasets/splits/clean/fold_4/weapon/img_00013606.jpg,2f0626219aa6bdd667b618dfeaa77947ec2bfe255b857c2e84c7baa9d71442e3,459b99821c7e01909fd46757450d9fec,150153,.jpg,clean,none,clean
img_00013607,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013607.jpg,datasets/splits/clean/fold_4/weapon/img_00013607.jpg,385cb7b800e2c424f7786d154c9fb0d250b3f0f8e6b429fc5cbc941fba9707e1,73505a22cef28e55db0e430dd77c9060,143515,.jpg,clean,none,clean
img_00013619,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013619.jpg,datasets/splits/clean/fold_4/weapon/img_00013619.jpg,f68b0aa2dbda07e831e6aa8a46560e1791c1bdeb55f040f6471b178c048e5a5f,51412be01d74595f1f0d3c6d050a81e3,229063,.jpg,clean,none,clean
img_00013623,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013623.jpg,datasets/splits/clean/fold_4/weapon/img_00013623.jpg,42c38f7af78c1cae657719cacf0e1a1b9f674e4eb58ba0a81a890dd670154faa,b9cec83c22b107de903d2b5b9a43b3b6,185982,.jpg,clean,none,clean
img_00013627,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013627.jpg,datasets/splits/clean/fold_4/weapon/img_00013627.jpg,ded307069914066eb27b2f7a397e5ac7c8c7e66e95f9b567963c1a59858f7a0a,4baa6aaa0bd44c37fe686cf67e8a3363,101219,.jpg,clean,none,clean
img_00013630,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013630.jpg,datasets/splits/clean/fold_4/weapon/img_00013630.jpg,1f806c47afcf8264f9077f6548c0f59526ad40488945e739e3b4cb137bac68f9,face418b3a0add72a06d6f288431d5b0,97412,.jpg,clean,none,clean
img_00013635,fold_4,weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013635.jpg,datasets/splits/clean/fold_4/weapon/img_00013635.jpg,b7a9a6002a479ea25618feb8b6ca1df85a2887f300054dfde53a5842ea1b0554,cb75299cfc99cb09cf5536da8ed20dd8,330035,.jpg,clean,none,clean
img_00014366,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014366.jpeg,datasets/splits/clean/fold_4/weapon/img_00014366.jpeg,846552cd67e7382c2fc84f4dbc445f6c9fc652586d0d8180eee6ce060b668d6f,13bca1eb4dc90642d5d702a9ac1c22e1,53512,.jpeg,clean,none,clean
img_00014369,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014369.jpeg,datasets/splits/clean/fold_4/weapon/img_00014369.jpeg,025df06cc400f429262039899ba08c36440bda275b2476a6895978e4f7777ba5,1507f2014665ae26774efa20f65c4e55,157598,.jpeg,clean,none,clean
img_00014371,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014371.jpeg,datasets/splits/clean/fold_4/weapon/img_00014371.jpeg,e3939f284658ff4d45be07b488eb85eb452daa976a534a0d5be3e6a82e41be47,1ab5697f2d767d534ad0933b2296cc17,2666246,.jpeg,clean,none,clean
img_00014376,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014376.jpeg,datasets/splits/clean/fold_4/weapon/img_00014376.jpeg,4973e0adc4a1b3d40a0b7f736ba9c853884337d153cdef34b43315e0fa38c903,271e04cfec1fa4753017cbed96b18e0a,86799,.jpeg,clean,none,clean
img_00014379,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014379.jpeg,datasets/splits/clean/fold_4/weapon/img_00014379.jpeg,a16c9e28640e2e0ffa756f9fc9d37feb63cae5a3ed224f6078672ca2895665e9,2a29e266d51e10e8ac57d7d39b5f7c02,34633,.jpeg,clean,none,clean
img_00014387,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014387.jpeg,datasets/splits/clean/fold_4/weapon/img_00014387.jpeg,a6d45de1ee165e5953c92f781ccdbf9c800aea202dd4970144f7d26b03babca8,399a7ee0c00e75479b1b966873a4661e,5318,.jpeg,clean,none,clean
img_00014391,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014391.jpeg,datasets/splits/clean/fold_4/weapon/img_00014391.jpeg,a5e74951c9abb98a71bc5b1aa9b947eff4d4ae676f66e790662f6c5abe88c9da,4154dd84e819385e07ee8d16bcf16983,26813,.jpeg,clean,none,clean
img_00014402,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014402.jpeg,datasets/splits/clean/fold_4/weapon/img_00014402.jpeg,30636b53bf9ddc698fcb58717aeb594417b9a408ff6af0a3f36d54aa8016f67b,5f489731128c38ca8d7c279e1dda08c7,6587,.jpeg,clean,none,clean
img_00014403,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014403.jpeg,datasets/splits/clean/fold_4/weapon/img_00014403.jpeg,fab82c7f058e893f194c8979b5e7213c9aaa10cd54a3c229782c1e461e489c4c,613b43d5003c387bd21ac7462f527fae,269940,.jpeg,clean,none,clean
img_00014420,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014420.jpeg,datasets/splits/clean/fold_4/weapon/img_00014420.jpeg,c85c143b950df89aa29483b04384d74b74ac55eda8a611fa858aeb03de5c2be0,a4b140916aa21b46595466cd4d033fb6,52663,.jpeg,clean,none,clean
img_00014421,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014421.jpeg,datasets/splits/clean/fold_4/weapon/img_00014421.jpeg,5ec28869f486b5facd47e37844ec901fc132586a442c444bdab4735aaaba0434,a844a26f58b8b6f39347d7f7c135aac7,29303,.jpeg,clean,none,clean
img_00014423,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014423.webp,datasets/splits/clean/fold_4/weapon/img_00014423.webp,48158a263c921accf5800cca7f4e6e52d7eaa1f068c24aa9b0752fb88069dae6,ac87b677ef97b4eff226ae30929b737a,8906,.webp,clean,none,clean
img_00014435,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014435.webp,datasets/splits/clean/fold_4/weapon/img_00014435.webp,a276641956004c504c50a5774dd881fd889530dbff931e03c08a3d4d699244c9,dd5b34d8678f58e21e43b1874a9323ff,54002,.webp,clean,none,clean
img_00014440,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014440.jpeg,datasets/splits/clean/fold_4/weapon/img_00014440.jpeg,465c7444384fec6ea817fd52dfabaf108542195db669dc1cd31a735b83cce741,e5605457c426819c2e6472580c80750a,15592,.jpeg,clean,none,clean
img_00014441,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014441.jpeg,datasets/splits/clean/fold_4/weapon/img_00014441.jpeg,238b4a140f8e067cceb77349d33d64874c0a50bbc8eb51d2253ce0f1b77b590a,e6a46c92c6614ec5e51c81aaacd5cdf9,13658,.jpeg,clean,none,clean
img_00014461,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014461.jpeg,datasets/splits/clean/fold_4/weapon/img_00014461.jpeg,3fa8fd0e13d124cf36758464b9a9405635fed0a18d72644d5b2876be5afd86ef,08b1afa00281e380697bab94a2458531,22219,.jpeg,clean,none,clean
img_00014471,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014471.jpeg,datasets/splits/clean/fold_4/weapon/img_00014471.jpeg,5b0dd3a1adeac6836347d4061e4a5894e277289f5f11fe38dabf251d4e8d841e,0dc5f0539bcdd81573eb7818f0de157f,9376,.jpeg,clean,none,clean
img_00014513,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014513.jpeg,datasets/splits/clean/fold_4/weapon/img_00014513.jpeg,50a1fb85788c601b92d124c3295e28c3332c065fc7e01c0f61bc8e3b2f997324,256779d33fda73fc0f15f8e8dd1efb0a,21046,.jpeg,clean,none,clean
img_00014520,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014520.jpeg,datasets/splits/clean/fold_4/weapon/img_00014520.jpeg,fd11b752a1aceed9e79cf9009934f5cd84a9e5b3250de9971cd6d8cb08eca268,28f5a9175b10597d1feb5ec94eed3d5c,8464,.jpeg,clean,none,clean
img_00014530,fold_4,weapon,05_deepweb,deepweb,,,images/img_00014530.jpeg,datasets/splits/clean/fold_4/weapon/img_00014530.jpeg,0a8363bf52a436fd7e87743af9f3592242ba9993e8142f531642e63b68c655fd,2dc253856c4b2b0502794861b5fffb44,7368,.jpeg,clean,none,clean
img_00012872,fold_5,non_weapon,03_google_scraped,google,,,images/img_00012872.jpg,datasets/splits/clean/fold_5/non_weapon/img_00012872.jpg,7639ba10481f814742de7142bd8677cd7d3557e0175031766f063a39e9f39101,9b222b8026afc4cc9685afb83793c6b9,30392,.jpg,clean,none,clean
img_00012881,fold_5,non_weapon,03_google_scraped,google,,,images/img_00012881.jpg,datasets/splits/clean/fold_5/non_weapon/img_00012881.jpg,5c737cf8f9b914adb67ff0198ba300bc18cd18da9d1b454924508178fa065dfc,50d89031d387b7978cbd54bf59f3621d,63593,.jpg,clean,none,clean
img_00012939,fold_5,non_weapon,03_google_scraped,google,,,images/img_00012939.jpg,datasets/splits/clean/fold_5/non_weapon/img_00012939.jpg,97a6a15fdf46c661552853446300053278fe00e3b0ab171872afea37af291a8c,1d9fb9445fbb06df6c749484e1e7602d,209376,.jpg,clean,none,clean
img_00012987,fold_5,non_weapon,03_google_scraped,google,,,images/img_00012987.jpg,datasets/splits/clean/fold_5/non_weapon/img_00012987.jpg,41fa23586d3c691f61701ad6a3d30b6d4efc8acec1011366720e7533ee4f5c3d,29f1b4e7cdd1a7af703f92485a7e0afb,423173,.jpg,clean,none,clean
img_00012996,fold_5,non_weapon,03_google_scraped,google,,,images/img_00012996.jpg,datasets/splits/clean/fold_5/non_weapon/img_00012996.jpg,0dedc8ddebe72d72e963db75c250d9d44b596e9a105df1bb88e67753a45270f0,ad3ef7fa8e4c37dcfcd172fa9a5730df,136146,.jpg,clean,none,clean
img_00013080,fold_5,non_weapon,03_google_scraped,google,,,images/img_00013080.jpg,datasets/splits/clean/fold_5/non_weapon/img_00013080.jpg,6c1c5aa1e96d95ac4ed9bde22428cc7eb1fb0e837aae990fee5efeebac444f32,57d29656f651555acbc1df3b258a1c1f,71296,.jpg,clean,none,clean
img_00013505,fold_5,non_weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013505.jpg,datasets/splits/clean/fold_5/non_weapon/img_00013505.jpg,d65c02746440bf439eaf4c0d40a2c731cee76987cdb0208542271a6b2ad07491,bca80ee950b4bf9a08811e139375b8b7,67356,.jpg,clean,none,clean
img_00013556,fold_5,non_weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013556.jpg,datasets/splits/clean/fold_5/non_weapon/img_00013556.jpg,db695e54ff740677d6c924f1e9bc4c5939e2f292205fc65fd9893c3dfa9dbc5a,b3c9763456853d4a5efad78ac48901f6,142593,.jpg,clean,none,clean
img_00013558,fold_5,non_weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013558.jpg,datasets/splits/clean/fold_5/non_weapon/img_00013558.jpg,c68148d30b32490378d503eda965a5700f807e2b5e58a14392faa77213424d9a,e28418712ee96722dd8bf71392a87425,105239,.jpg,clean,none,clean
img_00013595,fold_5,non_weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013595.jpg,datasets/splits/clean/fold_5/non_weapon/img_00013595.jpg,21d924e3d41e544e093bf1904138b748d416eaac12347d775b4632c250e1ca45,184d711b786c0ab401fa031fa9e100c7,55781,.jpg,clean,none,clean
img_00013617,fold_5,non_weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013617.jpg,datasets/splits/clean/fold_5/non_weapon/img_00013617.jpg,1f872da4d9f0a0bcac3dcf76ccfb61802872cd624fbc64251ab713339ebd0f95,68f77984b6f70396c7bab53f000dd5ae,103762,.jpg,clean,none,clean
img_00013804,fold_5,non_weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013804.jpg,datasets/splits/clean/fold_5/non_weapon/img_00013804.jpg,98a5e6dae41208ded8f0d988163cf9abb7dce637630ad42140e18339a01cf2da,dcc21bf295c51860d9e8569f96ec6651,124010,.jpg,clean,none,clean
img_00013984,fold_5,non_weapon,04_telegram_youtube,telegram_youtube,,,images/img_00013984.jpg,datasets/splits/clean/fold_5/non_weapon/img_00013984.jpg,193929766fadb251b8ea1388d57d907c2170d4dcd30cb46e69084a8fb9263039,df41e114a2788b6476dd769172b2ad75,77663,.jpg,clean,none,clean
img_00014000,fold_5,non_weapon,04_telegram_youtube,telegram_youtube,,,images/img_00014000.jpg,datasets/splits/clean/fold_5/non_weapon/img_00014000.jpg,07a260744dde4b203ff1e27ded1f23548c8c6a513c18167fbb0058b385b4b4e0,1caa04d26f6943ac937c9d373a5fa8bf,31110,.jpg,clean,none,clean
img_00014122,fold_5,non_weapon,04_telegram_youtube,telegram_youtube,,,images/img_00014122.jpg,datasets/splits/clean/fold_5/non_weapon/img_00014122.jpg,82d85207578bff8ba0354448f702fcc6fd7aa36870c3f877da3bf76464d14679,19032ea4cc0c1f2b460c44ebc1240dc6,131160,.jpg,clean,none,clean
img_00014138,fold_5,non_weapon,04_telegram_youtube,telegram_youtube,,,images/img_00014138.jpg,datasets/splits/clean/fold_5/non_weapon/img_00014138.jpg,2c03bfd8963c0589031e56b41780334ee3a472bad14ec2b1aea9f539b88a283c,13fb0e831d5d0889369853124b8b864d,122965,.jpg,clean,none,clean
img_00014152,fold_5,non_weapon,04_telegram_youtube,telegram_youtube,,,images/img_00014152.jpg,datasets/splits/clean/fold_5/non_weapon/img_00014152.jpg,dda3937c0652e182f6673c39eff81627319ce2d8e34bc148699e2d89e2f45456,2baf1f1c872c366663fa94b4fa3cdb4c,43114,.jpg,clean,none,clean
img_00014375,fold_5,non_weapon,05_deepweb,deepweb,,,images/img_00014375.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014375.jpeg,6f83e085fe154cb4261804ac8f1d8497a6fbcbe2f2120eb5d7644b09699fc524,253f35cc57c462f6b97faf760b38562d,20004,.jpeg,clean,none,clean
