generated_image_id,original_image_id,fold,final_label,source_dataset,source_group,source_relative_path,prepared_relative_path,clean_relative_path,perturbed_relative_path,attack_family,attack_name,attack_parameters,target_model,model_dependency,attack_success,original_prediction,adversarial_prediction,original_confidence,adversarial_confidence,original_correct,adversarial_correct,sha256_original,md5_original,sha256_perturbed,md5_perturbed,perturbation_norm_l0,perturbation_norm_l2,perturbation_norm_linf,perturbation_mean_abs,size_bytes,extension,created_at
img_00014647__color_shift__model_agnostic,img_00014647,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014647.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014647.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014647__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.035544395446777, ""perturbation_norm_l0"": 241770, ""perturbation_norm_l2"": 5700.9130859375, ""perturbation_norm_linf"": 28.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,f99d3009e5d7ddc651ef77b07b5e6128ec0c07d6b7ff05920547c60a14e2d42c,6aa581680583010085ef1e7d2c28f5cf,532614381029642108a3765c1af022f837c621dc767c33f2759cced13655a0b1,2e77b11d39497f3ff70b500e28e34d1c,241770,5700.9130859375,28.0,9.035544395446777,28275,.jpg,2026-05-04T22:53:16+00:00
img_00014655__color_shift__model_agnostic,img_00014655,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014655.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014655.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014655__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.452670097351074, ""perturbation_norm_l0"": 267952, ""perturbation_norm_l2"": 5848.9541015625, ""perturbation_norm_linf"": 27.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,f79931e734eab178b1d43b79fcd588f710ed1f2581ce894143703e02c0c364bf,70fb881381041377e4b498d19bd40a83,bbd721311e3ee95655c2b0fbfaf7737a2547e419e20a3b0ebed6dd6b22144460,d4ac1e6d1cf22d8c2df03822e335d3c4,267952,5848.9541015625,27.0,9.452670097351074,21357,.jpg,2026-05-04T22:53:16+00:00
img_00014665__color_shift__model_agnostic,img_00014665,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014665.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014665.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014665__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.366227149963379, ""perturbation_norm_l0"": 217252, ""perturbation_norm_l2"": 7222.50048828125, ""perturbation_norm_linf"": 31.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,144236ade676732459b1d94fd17cba3e6f21ed0a5b6b76f56723f340f9574924,75d6c85e34268d0662ede4e7da32f04c,15f32b5bfdb035488df9f54d038eb14198e675068884b9a2de3cec6ef21490ce,bfb16ff8984bcf935ab4a2a7af73e556,217252,7222.50048828125,31.0,5.366227149963379,26408,.jpg,2026-05-04T22:53:16+00:00
img_00014679__color_shift__model_agnostic,img_00014679,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014679.png,datasets/splits/clean/fold_5/non_weapon/img_00014679.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014679__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.097465515136719, ""perturbation_norm_l0"": 393031, ""perturbation_norm_l2"": 7430.45654296875, ""perturbation_norm_linf"": 26.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,1738d1622510ec6df16e46607ade11d174ad929184ca21097b882575cad233a0,7d3f7cd39d9fc12a636c103d0849f136,26c9758515933522e3b7aecea920102fbffd4a43aca053038f8d52fefa2e799f,f0051003320b1b3b769a4d41c1839980,393031,7430.45654296875,26.0,9.097465515136719,83207,.jpg,2026-05-04T22:53:16+00:00
img_00014685__color_shift__model_agnostic,img_00014685,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014685.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014685.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014685__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.298556327819824, ""perturbation_norm_l0"": 993720, ""perturbation_norm_l2"": 11573.6591796875, ""perturbation_norm_linf"": 33.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,fdf1aab001712e052b4378e88a188e2942b05e59973be22f563b542461a9c2e4,7f0af53822fa2ed2f2a8c45bf13b2a13,3e95935b72c31ee5f3a22a61823c89fd1035f825c5684059c27ec664e6616c1d,fdd56d994ab68b728c4e956293075ff7,993720,11573.6591796875,33.0,9.298556327819824,102185,.jpg,2026-05-04T22:53:16+00:00
img_00014698__color_shift__model_agnostic,img_00014698,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014698.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014698.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014698__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.422130584716797, ""perturbation_norm_l0"": 611461, ""perturbation_norm_l2"": 10060.2265625, ""perturbation_norm_linf"": 20.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,35ad78e5e30b68f188e3124c2f19fde4d9c1a1e047bd658467a77b47401d4438,854f065c67d16ed1124d61406ee2be96,bf972868338fb43bef334ad7f154401791334ab9ad896032a4d4711dc0c3694f,a58a53cfab103e1c08e38327537f7b9d,611461,10060.2265625,20.0,9.422130584716797,44084,.jpg,2026-05-04T22:53:16+00:00
img_00014703__color_shift__model_agnostic,img_00014703,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014703.png,datasets/splits/clean/fold_5/non_weapon/img_00014703.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014703__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 1.7162199020385742, ""perturbation_norm_l0"": 184713, ""perturbation_norm_l2"": 3042.88037109375, ""perturbation_norm_linf"": 30.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,1646b74e23f9358e6fb61dbcb23379a12e8f9c9cdc115cd81757f863b5eb16bf,8952047018c27740b71f18dc8bd12eee,50ae2aaa44ed2d22f2f6f6da0c558ba020eebb81ba352a6e7b5585193ae90532,4fcaa3fa56d5f5873022e2461cc8251f,184713,3042.88037109375,30.0,1.7162199020385742,26681,.jpg,2026-05-04T22:53:16+00:00
img_00014707__color_shift__model_agnostic,img_00014707,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014707.png,datasets/splits/clean/fold_5/non_weapon/img_00014707.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014707__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 7.755696773529053, ""perturbation_norm_l0"": 269754, ""perturbation_norm_l2"": 5552.06494140625, ""perturbation_norm_linf"": 26.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,0c1464a23c2aeb05922bf84787a981189683906225b1fba0bf4245a4bc1181ee,8b2f04cc701efc12531185a1ed9eccb8,e9b663481db812bc4d9d48c6e1f4c9a4e0d040589320e990f54cd3b07101798a,097074c8a54d3d518e711ccf73021f7c,269754,5552.06494140625,26.0,7.755696773529053,35253,.jpg,2026-05-04T22:53:16+00:00
img_00014715__color_shift__model_agnostic,img_00014715,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014715.png,datasets/splits/clean/fold_5/non_weapon/img_00014715.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014715__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.476426124572754, ""perturbation_norm_l0"": 279040, ""perturbation_norm_l2"": 5772.85400390625, ""perturbation_norm_linf"": 26.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,1cffe9f02ece55b96def6e555083a61d312648dd4be37e30d8246e938a5bb686,9338eaff063f1950436d2e8954434329,1ba7e3a2302e670977b8cd3103f6324758c9ddb225e03e6b7e8b292991603ab6,4ad77db14a65e8600d12614de9b81ccc,279040,5772.85400390625,26.0,8.476426124572754,33202,.jpg,2026-05-04T22:53:16+00:00
img_00014718__color_shift__model_agnostic,img_00014718,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014718.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014718.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014718__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 4.676464080810547, ""perturbation_norm_l0"": 395059, ""perturbation_norm_l2"": 6937.22607421875, ""perturbation_norm_linf"": 17.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,0004ba18af36a4d7677bd07918a78794549b72bdafc556f751b3277d71b0580d,94f9c7eb539c990a44c291e8f3815a9f,8f1b7fc0295033b35746825a9dc18495e556ec70aed3f38cbbfb6255c41b08e0,7bd1248250f1421c3a0e9327d9ad7240,395059,6937.22607421875,17.0,4.676464080810547,61138,.jpg,2026-05-04T22:53:16+00:00
img_00014721__color_shift__model_agnostic,img_00014721,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014721.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014721.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014721__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 6.990414619445801, ""perturbation_norm_l0"": 197109, ""perturbation_norm_l2"": 5063.1826171875, ""perturbation_norm_linf"": 28.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,6b5c36a657d47fa6049f6b0888c177bb7c803418e38b1389251e98e9c3ce0cbc,96b6ad32497e3dccfc54309bbdb0ff21,1844826cd2ed628ee8908bc30da6760031ba9acc000f13e8253b997c998566bc,30438aa7c4b44b97a5b164d9394cf8e2,197109,5063.1826171875,28.0,6.990414619445801,18453,.jpg,2026-05-04T22:53:16+00:00
img_00014722__color_shift__model_agnostic,img_00014722,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014722.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014722.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014722__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 4.207603931427002, ""perturbation_norm_l0"": 117807, ""perturbation_norm_l2"": 3916.0693359375, ""perturbation_norm_linf"": 28.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,e301a983e0a848f7a05b54d7da7b51e87ed54df8d3c5d8ae52f41c74d88bd80e,97698efc962d06811b3a2ec4b089818e,18415242999e41e4ca0fcd32a7843ee1f68163f6f4950daa5f57675b0b843311,ec56572eb4f381e4de8f50d52efea102,117807,3916.0693359375,28.0,4.207603931427002,10147,.jpg,2026-05-04T22:53:16+00:00
img_00014724__color_shift__model_agnostic,img_00014724,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014724.png,datasets/splits/clean/fold_5/non_weapon/img_00014724.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014724__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.328210830688477, ""perturbation_norm_l0"": 757800, ""perturbation_norm_l2"": 9611.4658203125, ""perturbation_norm_linf"": 15.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,68f5f814f45cc87db5f71800f03e15230f5d3f2eef76b705ccf233840cd9085f,9907605c815eb36c70b04ba6ae2e2b8d,69084e5534a514dcdc3d6166724b0af226907a12657c79b93fdd8b6cf8773b21,5167413238cd98fad5243dde8481d3d7,757800,9611.4658203125,15.0,9.328210830688477,80345,.jpg,2026-05-04T22:53:16+00:00
img_00014749__color_shift__model_agnostic,img_00014749,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014749.png,datasets/splits/clean/fold_5/non_weapon/img_00014749.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014749__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.872288703918457, ""perturbation_norm_l0"": 223675, ""perturbation_norm_l2"": 5927.09619140625, ""perturbation_norm_linf"": 22.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,3d574f2e09f56ecbc0ef3b70e699c9c33c483799451740b0773c6434867ef49c,a4661c17c77e2ef33a0fbd08989235af,54b4639fea6cd14719c04a3d0b9b85291325a59e021fbf295971296e4a640771,fe6470d75a5799801a5fcd574ef8f2b4,223675,5927.09619140625,22.0,8.872288703918457,20699,.jpg,2026-05-04T22:53:16+00:00
img_00014750__color_shift__model_agnostic,img_00014750,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014750.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014750.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014750__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 8.994325637817383, ""perturbation_norm_l0"": 225661, ""perturbation_norm_l2"": 5913.763671875, ""perturbation_norm_linf"": 28.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,76d6f81d7b08aedde24053f26182bb969811796091dc0f23a4c7bf785da6c98f,a4861354430a51cf23dc847a4284b968,143cb25be255200d13df52e27c00a5d47fb24974e34ee171841d675c9d6b5f5b,795395790ef3d8de158a24387627d376,225661,5913.763671875,28.0,8.994325637817383,33703,.jpg,2026-05-04T22:53:16+00:00
img_00014761__color_shift__model_agnostic,img_00014761,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014761.png,datasets/splits/clean/fold_5/non_weapon/img_00014761.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014761__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.147692680358887, ""perturbation_norm_l0"": 173581, ""perturbation_norm_l2"": 5043.82861328125, ""perturbation_norm_linf"": 32.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,ae48d348f85eb100473dca812711e62c39e08d09a13dbfd986afb5a715021e9e,a921801a30c054e6e7bcbe8ff5614663,756ced79c6498841eebe6475fc26ef804ae1353b6d97747721b6066fd9635912,95842790599356a1b25629dd712b5636,173581,5043.82861328125,32.0,5.147692680358887,14794,.jpg,2026-05-04T22:53:16+00:00
img_00014765__color_shift__model_agnostic,img_00014765,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014765.png,datasets/splits/clean/fold_5/non_weapon/img_00014765.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014765__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 6.182773590087891, ""perturbation_norm_l0"": 180981, ""perturbation_norm_l2"": 5243.24560546875, ""perturbation_norm_linf"": 25.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,a7ee3377ac7c94cca6269c62b0c9d1a98701d3a05a73c0cfb68707170edbdeec,ab6bc308846515104e8a84ada1f24d28,aa0a54ad995e437e0ea1feeb95beb7424a00699cb0960216f35ee28fe7e4262a,028c2dfd8c4de3fdd21abc8cb169a851,180981,5243.24560546875,25.0,6.182773590087891,23160,.jpg,2026-05-04T22:53:16+00:00
img_00014770__color_shift__model_agnostic,img_00014770,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014770.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014770.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014770__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.499454021453857, ""perturbation_norm_l0"": 211700, ""perturbation_norm_l2"": 5640.955078125, ""perturbation_norm_linf"": 23.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,8dcb358dfd1dc1bbc9a1913dee097a58358d4907c1f608679666a15e00c62814,ad9f4be3ef0bb83a7816dc77fcff26f8,556c06a4d2750d8861f00ae5c3e328aa1bc6d25cd16d18d07e1569afa442b58b,fcf5511bf4f3708aca90f1fb806d466d,211700,5640.955078125,23.0,5.499454021453857,18105,.jpg,2026-05-04T22:53:16+00:00
img_00014777__color_shift__model_agnostic,img_00014777,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014777.png,datasets/splits/clean/fold_5/non_weapon/img_00014777.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014777__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.591174125671387, ""perturbation_norm_l0"": 956642, ""perturbation_norm_l2"": 11396.60546875, ""perturbation_norm_linf"": 24.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,5b6be1fbb0008509e4d59807b6ed3b38d90e9ec941f0bd0ad9471639b0b7c6f6,b1384f8712e60488464d94de0d059443,d8f87a58f2da8dd8f67ea9786a4b130bffff3a1916d4298df1bcb2b01bb5c7ff,6ca2f3f0fa65c99d2f76a92d08c88142,956642,11396.60546875,24.0,5.591174125671387,66163,.jpg,2026-05-04T22:53:16+00:00
img_00014814__color_shift__model_agnostic,img_00014814,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014814.png,datasets/splits/clean/fold_5/non_weapon/img_00014814.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014814__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 5.052525997161865, ""perturbation_norm_l0"": 297808, ""perturbation_norm_l2"": 6441.02294921875, ""perturbation_norm_linf"": 29.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,fab279cac739ede3ad45111cec7e282d731dd0c9fb1fa3c35f84c98d1c46d442,be65666c520f3898603e6bb62fead578,ff743aee77474bc822b45e004c053ba867e6c95ec43851c9adb565ce0596a600,4811b0f03a5fbd63920b0fbb2fb2d80e,297808,6441.02294921875,29.0,5.052525997161865,14255,.jpg,2026-05-04T22:53:16+00:00
img_00014836__color_shift__model_agnostic,img_00014836,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014836.png,datasets/splits/clean/fold_5/non_weapon/img_00014836.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014836__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 10.04176139831543, ""perturbation_norm_l0"": 527457, ""perturbation_norm_l2"": 10576.703125, ""perturbation_norm_linf"": 29.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,1b10124f731c02b4bb1295ed5881e25a012b67af75c45290fa1166cb031e14fc,c9112da9ef052ab73eb834f0cf422abd,a8d183306920bc353c7edf7989f5e82b707a5d10b3fbbb49cf6f77a6fcfd4e67,852119b9f499c871f1a11bad835cb38d,527457,10576.703125,29.0,10.04176139831543,105798,.jpg,2026-05-04T22:53:16+00:00
img_00014840__color_shift__model_agnostic,img_00014840,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014840.png,datasets/splits/clean/fold_5/non_weapon/img_00014840.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014840__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 3.904282331466675, ""perturbation_norm_l0"": 181169, ""perturbation_norm_l2"": 4419.51513671875, ""perturbation_norm_linf"": 25.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,06d75b0043b0c09bc948bb4bcd8f361f0c272199d23ce6f56b8717ecedfd1e16,cb24b129a2962c7c9dad4562182cb1ff,e3c7eb2000565208d475df80c05ac4bc098f5c6ec9a4d6b8b594ed7a2179b2bf,26135ea003b19f8068e7ba132eb5cc66,181169,4419.51513671875,25.0,3.904282331466675,32658,.jpg,2026-05-04T22:53:16+00:00
img_00014845__color_shift__model_agnostic,img_00014845,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014845.png,datasets/splits/clean/fold_5/non_weapon/img_00014845.png,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014845__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.24693489074707, ""perturbation_norm_l0"": 2266630, ""perturbation_norm_l2"": 16618.857421875, ""perturbation_norm_linf"": 24.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,ec8fc9e737e77f75e36b84f065c89c41a34ac5bb606c05a5f59de3785fa6ddec,cf76e03887fdac2ce8c952b5679332f4,870881be6fec14bd5df51212069d45c5944a938d911983698dce344ffe5d5f12,5712f36017da8fcc22177bba7526824c,2266630,16618.857421875,24.0,9.24693489074707,96119,.jpg,2026-05-04T22:53:16+00:00
img_00014855__color_shift__model_agnostic,img_00014855,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00014855.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00014855.jpeg,attacks/adversarial/color_shift/model_agnostic/fold_5/non_weapon/img_00014855__color_shift__model_agnostic.jpg,adversarial,color_shift,"{""blue_shift"": -12, ""contrast_factor"": 1.0, ""green_shift"": 0, ""jpeg_quality"": 95, ""output_format"": ""JPEG"", ""perturbation_mean_abs"": 9.60416316986084, ""perturbation_norm_l0"": 269708, ""perturbation_norm_l2"": 5909.26611328125, ""perturbation_norm_linf"": 24.0, ""red_shift"": 12, ""saturation_factor"": 1.1}",model_agnostic,model_agnostic,not_applicable,not_computed,not_computed,not_computed,not_computed,not_computed,not_computed,16e11bc8f53b5027044f604136b535be0f806e62ee0fa69fb2aaebab8e9a5ee9,d29974e9e6aec6af8d840745d3dc088b,ec21d7b7835be5ed751ae64095b7485735bf6d7d0e027e35cc4ae2a89b95c306,a9b4f1517080e7bb6f2b319c97411ec2,269708,5909.26611328125,24.0,9.60416316986084,29376,.jpg,2026-05-04T22:53:16+00:00
