generated_image_id,original_image_id,fold,final_label,source_dataset,source_group,source_relative_path,prepared_relative_path,clean_relative_path,perturbed_relative_path,attack_family,attack_name,attack_parameters,sha256_original,md5_original,sha256_perturbed,md5_perturbed,size_bytes,extension,created_at
img_00015040__contrast_stretching,img_00015040,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015040.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015040.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015040__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",3d9fea8f96c296438ee73ab4b29161cd30697fdfc4a6f8ff68331b5de2292fdb,4899c76f5c6fbf5bad19b143b3b25e90,083b1be5b1744dc15c58ca40ae2f22b2e6f6057c74c1740ed2d6ce2055886f12,3bd7315fbc85cd867bec56caf31392e3,26667,.jpg,2026-05-07T04:09:38+00:00
img_00015051__contrast_stretching,img_00015051,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015051.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015051.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015051__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",7e66cb3a9ad9afc1ab59699e34b6c3eefcbded83d4fccc155d1e44af8b847c7d,4f7788b77fb1d4e80ab66d01bf372248,27990c970e3eed0f413144dddfd370360b18cc0ad30a7798f5b69da16d02fdbf,fc588011435a595690295c35dede2e25,18549,.jpg,2026-05-07T04:09:38+00:00
img_00015059__contrast_stretching,img_00015059,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015059.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015059.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015059__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",6f629694e70dde6a3055bf001acf4d0c32a4e01684815f7a7e6b1ef82a86750f,54fd81bd948d181434a22babcac50900,b87ffb4e1d32dc61d77d70918fc4549c387912736a299a440a9dcdb27edcca5c,963ecb6d5618a4fb4aabd83c8e486182,85312,.jpg,2026-05-07T04:09:38+00:00
img_00015066__contrast_stretching,img_00015066,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015066.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015066.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015066__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",c217f5d4d6b6346a1c44f622a9587d7a03ff91a03920a8b5b22a424b3b84020c,59f02bd3c858e2db3c445b37385c7bd7,1a5fd92fd4b96f071433fb70e4b4bf4ccb044e9fa24238192a3c5b1585054f27,2ea1f4c910df6b2e4b388f3ba08700bd,35111,.jpg,2026-05-07T04:09:38+00:00
img_00015077__contrast_stretching,img_00015077,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015077.png,datasets/splits/clean/fold_5/non_weapon/img_00015077.png,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015077__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",30ea23076cc9cf4a2fa315042776d7b296fdab3ce63945f926c3e35f7406d3a1,60431428a9965e42d3fb6c0a639ddb2f,ca99ef35bc5dd0e4eea1a07fc23c2fd17a19c9a2f7d2118a6f2883bb062541ff,86f6e839804335ad465d38456a200636,29522,.jpg,2026-05-07T04:09:38+00:00
img_00015090__contrast_stretching,img_00015090,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015090.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015090.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015090__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",8dd5426cad741001a02307373d2cefba36c23cce37a3a8f019fea5baebaa9bdc,69913de5c00f1313cad5329e6aed7434,a90724873d9b255ec265d92e9d1283d0dfc5a33708509ecb72cb3a130313bcf1,a7ae8661ba27516d991df132db9bdeab,24869,.jpg,2026-05-07T04:09:38+00:00
img_00015101__contrast_stretching,img_00015101,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015101.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015101.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015101__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",521bdd7bf5a3525808a0fc52c42564ef6eae6a6b83bc85aa5ae52950a80722ae,6d7c5d764fc66c63858acdb03078e4d7,922f85d1a163470bfbb5abf84b89762301c119191e8bd6be7c5b56878a7f1be9,fbd23cdceca3d4dd2daceecb5eee29fc,29792,.jpg,2026-05-07T04:09:38+00:00
img_00015102__contrast_stretching,img_00015102,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015102.png,datasets/splits/clean/fold_5/non_weapon/img_00015102.png,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015102__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",fd498695a24be3a4479b9beff7b3549b37ab33407c0a57f3cc896e0f86d09c47,6e441f098c15e432514a7bbb5a129bb4,16febc5163b932d1ea66e8d005ea12c225ea219df55bf5d652f9d2b197b7b1d3,5742dde36f83eba0869600ba844f68ab,11986,.jpg,2026-05-07T04:09:38+00:00
img_00015104__contrast_stretching,img_00015104,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015104.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015104.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015104__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",9ee096ad474eb26c801ccf4df8ab3d916084bdb7b96c2cbab35da5e111e6f0c3,6e989eb426ff71d2754ae96cec691e8c,8bf5d6d7161647f3af0c19868729e16adaa5eb8f1847d3e7cfc503a2178c2ac7,1ba1165c088b16290dbe368203f21a20,39026,.jpg,2026-05-07T04:09:38+00:00
img_00015118__contrast_stretching,img_00015118,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015118.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015118.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015118__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",659f3079d6196689e37c3cea8574fe743737ec36c92605a0dfa36ebea54290b6,798505422d331c3ca7e512a80fb16b03,d5b3a54522d67e61e397b91d842d508a4526452460ddf2f2251942e1bff9c6af,e2ac2b06f90cf1f2e134121fc31d3249,21853,.jpg,2026-05-07T04:09:38+00:00
img_00015130__contrast_stretching,img_00015130,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015130.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015130.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015130__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",561a60b523702c1ceced9bb0cf951c63616b51217069889c627b3f81bc4bef21,7f16c5494193947b3db21552fadb5208,7825461c93f712cff607849639698111d44bfa71c5718ef0d3fddf29c710e9ee,fc2f55e7f9e6fa1c37b6409b10545896,69274,.jpg,2026-05-07T04:09:38+00:00
img_00015131__contrast_stretching,img_00015131,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015131.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015131.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015131__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",079da093cd9225b1bfdb41664664864053724ada0bc5dce25860f4d0d2a6680b,80a2067817783a60343bc64b0f1cac0a,06d6ea239c24fc1f7965e65f1d7b459dd530ebd5005768bd828162b1e3423495,23e82ba8aa5a9b5971c762912d0079c2,86894,.jpg,2026-05-07T04:09:38+00:00
img_00015156__contrast_stretching,img_00015156,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015156.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015156.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015156__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",ba3c552ddae6ead50711d7c1e89a0fa89bd6231ca92a9fce81b3a5121201a0cd,8efa4e92d4a16f40ca0c62b00a90c266,bc27e9848caa1422ec7c7da504a80cfa2f5598ab5226cd27d2b56836fd842967,ff2fff860a8f5ed62f3c89db22ade925,22880,.jpg,2026-05-07T04:09:38+00:00
img_00015167__contrast_stretching,img_00015167,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015167.png,datasets/splits/clean/fold_5/non_weapon/img_00015167.png,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015167__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",40c3c0ea38e0e5ddf5e0708d12ddf5a634e04c266c4a1de0936c79fad8cb0471,965ffe4b2d9e63210979a9f9407eee7b,e28b41a72ccf445005d18f839c3818308a57fb8892a6a460775968d10dbb7596,7127615af0ce12115b6602c65254ff78,69033,.jpg,2026-05-07T04:09:38+00:00
img_00015168__contrast_stretching,img_00015168,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015168.webp,datasets/splits/clean/fold_5/non_weapon/img_00015168.webp,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015168__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",7d1aa59e1cac8de3f7c4dee993accc9de266f5b8e4a6fe229c8f1d1d0d2f0958,972ad67b61c11fa9ce7a817d938a63d4,68423ec4f5995717ccccc1ced3c5ae379d24316b2adf1818a27731db4335c808,b2635f82de3ba3bb3fc90d8e31b4e155,108180,.jpg,2026-05-07T04:09:38+00:00
img_00015196__contrast_stretching,img_00015196,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015196.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015196.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015196__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",59306136c3a3811eb2f5bd634c2d04e0bb3dd986ce84a480a016f7021634321a,a6ad2485b8e541476eb092263b97964b,ddd34e1dd9871f65f1c216580f58879f71422e7f77d4744f926408e71b383327,5f44eb70f7a048f5e41bd7dd1d45b16f,59589,.jpg,2026-05-07T04:09:38+00:00
img_00015229__contrast_stretching,img_00015229,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015229.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015229.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015229__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",c8bd07f2a940e930586336376abd9293d2ccd04674f9ca3dd47ce19e8dc65461,bd7ef2b497805c6fab5a2a939e5d8ab5,d3e8b17d5f721864ed2b9bb27c122f75424a063edcca1bca6fca99f3f17be0f3,2a3b72b5bcd59018ce0bd7a44300d925,171053,.jpg,2026-05-07T04:09:38+00:00
img_00015246__contrast_stretching,img_00015246,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015246.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015246.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015246__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",24d9ab6324ec94eb6127d4c15e512532ea322d5ffd28e0318922a7d04ebfdaef,c93fe3ede8b3c40cae3a42397fca1fd8,db085d733c4a6c96edca0dde6461680a1d4202a9f95e37cddd5440adf7feff31,f9c9a58445111895bddf92cd5655db25,82037,.jpg,2026-05-07T04:09:38+00:00
img_00015260__contrast_stretching,img_00015260,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015260.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015260.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015260__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",2208c3518d88af6592fa98e587e05e3640ab4cf6694fc84b0ee0d6029c1adb61,d19761db45ac7acf40eeb9ccc37fc51a,396e2a8d0771e0fb54964e8846828aa98bd3e4db414faaf7d242d6deec127c39,6164006f54be2f39714cfe22cee46076,30175,.jpg,2026-05-07T04:09:38+00:00
img_00015272__contrast_stretching,img_00015272,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015272.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015272.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015272__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",0632bb388de73d027a327cf94a746ff6931c8ed46bf852b0e2f09f3e82707f46,da99edf348eb11c6e45300590e9c5b37,86bdb4086d307044daf2fd3f53dbb1ea7fc50b5b56a33e364e4a1b45a921cc80,df9c1b72b1c03b8677fa3e8a11794203,67238,.jpg,2026-05-07T04:09:38+00:00
img_00015298__contrast_stretching,img_00015298,fold_5,non_weapon,05_deepweb,deepweb,,images/img_00015298.jpeg,datasets/splits/clean/fold_5/non_weapon/img_00015298.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/non_weapon/img_00015298__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",57f34832bdd1f27dcbc141b39aae8eb5fb9105b8eceec46229798002a6674912,edb335dbe91a6aa9973ead43edc6cbbe,41700787887efca8449191a6b83655dd99c0585adce33b4d9bff4158477915ab,16a67bedd289664f197a9726943ac563,26978,.jpg,2026-05-07T04:09:38+00:00
img_00000002__contrast_stretching,img_00000002,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000002.jpg,datasets/splits/clean/fold_5/weapon/img_00000002.jpg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000002__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",7a7d8e2da32ca3cd887666524285720c66283cc691b7075ec48510003d1b724b,4f5084550df74ff3d07dd96b254fc8a3,6361277a0f8f8ad15ff40da11912b80aa509a8a6dd1c69520ed5b1f37af83160,eb4444f74c7c07a2007bd5081024eb84,144768,.jpg,2026-05-07T04:09:38+00:00
img_00000005__contrast_stretching,img_00000005,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000005.jpg,datasets/splits/clean/fold_5/weapon/img_00000005.jpg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000005__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",80634cc6bac7fd5a77fe211611d5e9186b6a3694c0b287c11632c4e844fe549e,e697612d7461f0e9611b11610c85b53c,01a31d15518786269c8bb871cb5793c6cd2b25a0435f2756352b4a34642cbea6,3a4ce9eca7336586a405bd300a2cfa53,84309,.jpg,2026-05-07T04:09:38+00:00
img_00000031__contrast_stretching,img_00000031,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000031.jpeg,datasets/splits/clean/fold_5/weapon/img_00000031.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000031__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",329c9b874b82dbdbf1d42c01185cba8b44e103b97b02659f398f050401acd10c,fef7219044672b59ebb027a24bc2237b,17707ccbc198289778dd8bb574b7895bef2f09f594d6552e057fa04203c0584f,0e8b16810883056443fd4b22316916ab,367622,.jpg,2026-05-07T04:09:38+00:00
img_00000137__contrast_stretching,img_00000137,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000137.jpeg,datasets/splits/clean/fold_5/weapon/img_00000137.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000137__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",a067e1901e7313cd6da70b97b1b62e8b07525d7855e11bf106e50e412d81ae08,adbcc2290b134f9bec09ec3822e8c9a8,d25e1ead963c4e323cae21dd6fe086420402a86b3884832003c8ed0fb098eb4d,80404d7bf14d908334d2b07131895cc8,288253,.jpg,2026-05-07T04:09:38+00:00
img_00000139__contrast_stretching,img_00000139,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000139.jpeg,datasets/splits/clean/fold_5/weapon/img_00000139.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000139__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",33c069e03fdcecc4628be28b3317b0da9aafbf010980633a8489781741809c52,cbc3c43be7c6252775402d3282c0865f,b881db2a30475c0550b5eed7695e7a07ff9df91fe407080a7dc0dac38483c3df,75472dc2e4d96e150816af4a508be192,61085,.jpg,2026-05-07T04:09:38+00:00
img_00000145__contrast_stretching,img_00000145,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000145.jpeg,datasets/splits/clean/fold_5/weapon/img_00000145.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000145__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",c82e8dc9fd181021c6438dc38f2bca814dfe0dfd16a0e367adf64931fedb91ff,353a20f11fc84073fa828b5f50c47d3b,64ba5296d798f044c6915c2126d433a6aa02cc7eeb15d7940f088d5e143a734c,6afa94d1186ace2e5624d8dc479d1052,71255,.jpg,2026-05-07T04:09:38+00:00
img_00000156__contrast_stretching,img_00000156,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000156.jpeg,datasets/splits/clean/fold_5/weapon/img_00000156.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000156__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",c331fbcbc63b354172bfc6977741240f8f0d61bd6e8c2917c00b3fbddf9a4c56,71c92abcbe360ab880e66e87dfe0f53e,b98f1038ad0fda499bf8332f347834bd0a0a4c9178330787837ebd0d13427522,6966fd502b46f718fda88e802e195954,136356,.jpg,2026-05-07T04:09:38+00:00
img_00000157__contrast_stretching,img_00000157,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000157.jpeg,datasets/splits/clean/fold_5/weapon/img_00000157.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000157__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",40de046c486cd629e4e4f4c068ba0fc990819778b0755d4ffd089da19891e854,4b255c6c6c9173c0746025dba029daf7,b277ddcae1e0c5b9a9e0172d058b41cda5d5b2541a03bb77d51b5e6abbb49f36,25e0baa99c3ee39fd63649207cecb488,908497,.jpg,2026-05-07T04:09:38+00:00
img_00000161__contrast_stretching,img_00000161,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000161.jpeg,datasets/splits/clean/fold_5/weapon/img_00000161.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000161__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",1cfb2d5bca4b2a0f041ddae5a0798a3611da19d6237e94d451f0301d8782fd5a,1bbb76a39afc20fe871d2e1c52fa287b,bd0cc2fa1bb3bdf37c2d4fc28755d9bf79c44d363464705ff3514bc189fdb884,58eba316175e42cd8ad67e01806bbd99,146606,.jpg,2026-05-07T04:09:38+00:00
img_00000163__contrast_stretching,img_00000163,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000163.jpeg,datasets/splits/clean/fold_5/weapon/img_00000163.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000163__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",e97a4ad59f9f63dbd298b909d5aa5b7f27d738015018e970524ab7863d1c41e7,b44fbaf1aed3a2b5bbddb8ff40d87d19,53fb58aefccfed0f52e3edd82114682712f1f10acc15ab0b027a3d124e72b6b9,2ad27ec56b5ba7ed3d64bdca1bc27988,137015,.jpg,2026-05-07T04:09:38+00:00
img_00000168__contrast_stretching,img_00000168,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000168.jpeg,datasets/splits/clean/fold_5/weapon/img_00000168.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000168__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",948b21d06f447cf3b824ac0335e16b5ae96588b64bb9b5ff5116a161961e5cb7,364faa8ba9b6f588a5d31a87463eebc5,91bd25ba0e14f3cccc3a150851b752c03f5d4196428c1cb14e24b11be59c1ac3,d8dd080634728f4604ae5ce25f84c99e,95055,.jpg,2026-05-07T04:09:38+00:00
img_00000169__contrast_stretching,img_00000169,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000169.jpeg,datasets/splits/clean/fold_5/weapon/img_00000169.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000169__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",83b245081858ffb88f14254705fd0744ec4a39e5712ec7600cbc1e9d43d438d9,11153a6b53a2944aa0adccd3862481fa,6f48b66e94c2bce1c444bbf19a3929388a464f46f90b7a1e2d8139684903b8d6,56c3e876b70ef0bdb5bafee5e7e19c8e,128259,.jpg,2026-05-07T04:09:38+00:00
img_00000243__contrast_stretching,img_00000243,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000243.jpeg,datasets/splits/clean/fold_5/weapon/img_00000243.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000243__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",b1dd3567cd4a467169f3f916840111fdf98d9c915f186b0d1e383ed27e8fbec9,85bd6debfd53b4de92ef9edc9b6eafa0,51d0e9882b4feff8a8ba72a1643d8e20ee0f04f08d8f5c0423b087e018b802ae,48bc50d8ea10a2d9b5ed8b9eb36b05f1,65628,.jpg,2026-05-07T04:09:38+00:00
img_00000299__contrast_stretching,img_00000299,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000299.jpeg,datasets/splits/clean/fold_5/weapon/img_00000299.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000299__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",15c4e03e8977e4af19b60ef9193c64a894fc69087b9242f1373ffee55ddd7b3b,474343947625cecf94f26feca89e95cc,9a4e06c87fb46d90ebda8eeff885490babc46a6f4e8b04b7db999946a70b0c91,987ffd16ff4d3a5b485cd9c2f6c59e7e,4286544,.jpg,2026-05-07T04:09:38+00:00
img_00000307__contrast_stretching,img_00000307,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000307.jpeg,datasets/splits/clean/fold_5/weapon/img_00000307.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000307__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",bc1a2c6380fa99c983dad529ebbfb3700172f9f905f45321f0e17720996959e7,7f26a4de0c76e0184e102f4f77d81be1,6c977e23c350334ff20def1ce96a4e4aa9acc71fe6942c6b0636257170ac4a4e,8e3ac5d334d2a48ed23a88464ab5304c,277530,.jpg,2026-05-07T04:09:38+00:00
img_00000315__contrast_stretching,img_00000315,fold_5,weapon,01_kaggle_weapon,kaggle,,images/img_00000315.jpeg,datasets/splits/clean/fold_5/weapon/img_00000315.jpeg,attacks/anti_forensic/contrast_stretching/fold_5/weapon/img_00000315__contrast_stretching.jpg,anti_forensic,contrast_stretching,"{""cutoff_percent"": 1.0, ""jpeg_quality"": 95, ""method"": ""autocontrast"", ""output_format"": ""JPEG""}",11827b5fa86aa3c64fe28fb5677b759b014100a03e1f88b224364248975f4bdf,358c3aebc6285cc8aa0c5d82391566fb,1574189081f49a3b20bef064b4473fcd11ce5d14a48935868f1c6a816ff27cc5,c162d442a0adcf591f46202262563a8c,572399,.jpg,2026-05-07T04:09:38+00:00
