image_id,prepared_filename,prepared_relative_path,source_group,source_dataset,source_relative_path,source_filename,sha256,width,height,size_bytes,extension,is_valid_image
img_00012004,img_00012004.jpg,images/img_00012004.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0277.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0277.jpg,671a12bc0dc689490e6c96be8305390dab4f4bace35bb91c3ff2dc7393c8c34f,900,675,395348,.jpg,True
img_00012005,img_00012005.jpg,images/img_00012005.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0282.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0282.jpg,5a1b162f76e66ce85fd6f02ac8a88d5a1a6ab2c80f50498f7341cab0741ce535,600,351,49131,.jpg,True
img_00012006,img_00012006.jpg,images/img_00012006.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0283.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0283.jpg,c44898e0f3f8237058a23b5b89b4d4c2d494774a976b12fa344b9e687f73aa9f,500,325,140866,.jpg,True
img_00012007,img_00012007.jpg,images/img_00012007.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0284.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0284.jpg,ca2ddc20ad6102bbe0af14178318e441d4a633ae5d4087fca06397f1b031fee6,600,397,37949,.jpg,True
img_00012008,img_00012008.jpg,images/img_00012008.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0286.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0286.jpg,34a779e69f074e590b625baa828b345f799949f05ebf2a9f129dda57792b2c8d,1024,576,82723,.jpg,True
img_00012009,img_00012009.jpg,images/img_00012009.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0287.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0287.jpg,b86b844505c9d1790ed880716705b0d749607660760957fb4933aaeee03798db,4928,3264,3087731,.jpg,True
img_00012010,img_00012010.jpg,images/img_00012010.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0295.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0295.jpg,b2d114aeff397b8443d14fb128a2716a0dce5c55a67eba6c7dde83372d679f7f,540,316,23536,.jpg,True
img_00012011,img_00012011.jpg,images/img_00012011.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0305.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0305.jpg,f9299efa4db1a16d09b8981b7280a28d7ba6fbb0db176b971a690f76a4c82884,1000,652,44654,.jpg,True
img_00012012,img_00012012.jpg,images/img_00012012.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0310.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0310.jpg,9660c27cc76f85d352b6907e1ce0325350dc7c13f4ceb592ce90e4bb467d7ead,640,361,60611,.jpg,True
img_00012013,img_00012013.jpg,images/img_00012013.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0316.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0316.jpg,a9f4bd1b6c8994286337625295edd4956cc2b0d659255dfabe7a64a4c9904733,500,350,24471,.jpg,True
img_00012014,img_00012014.jpg,images/img_00012014.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0323.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0323.jpg,d632ea4c21a2bb4ec1bcf299b91159ec7f9a0f6c175395bdc3ce349b194fd917,640,480,81323,.jpg,True
img_00012015,img_00012015.jpg,images/img_00012015.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0328.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0328.jpg,ce5efbaa6c0a2e469e71be035c2f132a2b4e014d44d76f1be2a04730d2d28b0f,3264,2448,1098485,.jpg,True
img_00012016,img_00012016.jpg,images/img_00012016.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0337.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0337.jpg,6acf03404c90946f23a9a51184da25d5b46f56add2f9e2c6552a9da8231404ad,800,768,466020,.jpg,True
img_00012017,img_00012017.jpg,images/img_00012017.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0345.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0345.jpg,7fdef64ea507c5bc5cbc21ef57b2a66c61fb37668bdc5bc5ee9b31fd6cd9cacd,600,350,49946,.jpg,True
img_00012018,img_00012018.jpg,images/img_00012018.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0360.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0360.jpg,652b8312037093f9a8cda292f8561190a79bdbd0fcab5000df31b8b6ce925599,800,572,66329,.jpg,True
img_00012019,img_00012019.jpg,images/img_00012019.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0382.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0382.jpg,83f144c2919e987f17f0da89ecb6caa68e352dbe633ab1fd66826bf587c05441,995,663,197652,.jpg,True
img_00012020,img_00012020.jpg,images/img_00012020.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0383.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0383.jpg,c479e76ebb0d887ee33fcf83ded6d966722d87edf79368d5f9c792c21dc4708a,520,386,25789,.jpg,True
img_00012021,img_00012021.jpg,images/img_00012021.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0386.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0386.jpg,2b29af712a932c351c6b96d55de311a45ac3927aec80d54cbb36e4a0e2849ae7,848,477,108723,.jpg,True
img_00012022,img_00012022.jpg,images/img_00012022.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0389.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0389.jpg,5b1b9008f662ad0250960a819be05802582df756ce09f4281f0904b349f3f8b7,1388,1077,204747,.jpg,True
img_00012023,img_00012023.jpg,images/img_00012023.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0403.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0403.jpg,462bfac912289184ba2fb0846cf0fd68cb1d47098883b3278cd3f1377bdd9f63,900,600,142325,.jpg,True
img_00012024,img_00012024.jpg,images/img_00012024.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0407.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0407.jpg,9445dfd59cbc281990fe05e0a1ff8479374ab1166d0fe1ffffb0a3cd1b83f2cd,512,366,29274,.jpg,True
img_00012025,img_00012025.jpg,images/img_00012025.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0420.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0420.jpg,05f8e156766f3a35fdba184f154a179b8a4e6536646e275bbdd3df0973e02385,800,600,221115,.jpg,True
img_00012026,img_00012026.jpg,images/img_00012026.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0421.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0421.jpg,e44d415693b80039dd38fe7fe168accc4f54e53a053a26bcbdc92b4b45e90935,1200,1200,112162,.jpg,True
img_00012027,img_00012027.jpg,images/img_00012027.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0432.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0432.jpg,fbcf34b3aa37f8d792afcc5ad967522a3ffe7bb314a1ba90106c885fe0bee61c,1280,855,127027,.jpg,True
img_00012028,img_00012028.jpg,images/img_00012028.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0448.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0448.jpg,d1d6335d833c50fd0e5bf0ad1c4cd73043f7f4c4761b55f1c5da3280b3406a1c,900,600,68965,.jpg,True
img_00012029,img_00012029.jpg,images/img_00012029.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0457.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0457.jpg,a746e7592cb5d878fa8fbd7464a31373dfbe8f67d58f511a65f279c5a515a64d,796,597,223483,.jpg,True
img_00012030,img_00012030.jpg,images/img_00012030.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0464.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0464.jpg,46d3ae48515c8dd3486550f304aab3d0d15bebd0bb3d04b8d9dc63410d420a7f,1000,665,780351,.jpg,True
img_00012031,img_00012031.jpg,images/img_00012031.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0465.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0465.jpg,2433e2acb2f4bc23d6668824293cca11ffb4022c0a6e50005246e18d94997af2,900,700,119158,.jpg,True
img_00012032,img_00012032.jpg,images/img_00012032.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0469.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0469.jpg,25293cab82dfecf708f2aae3fa4d422bb82979dc544abae6fc6aa75f739664c0,1500,1116,177561,.jpg,True
img_00012033,img_00012033.jpg,images/img_00012033.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0470.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0470.jpg,7914e124067eb10d21d163dca17fc71b44b9408bba40424cc42db50499af7684,640,478,30559,.jpg,True
img_00012034,img_00012034.jpg,images/img_00012034.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0473.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0473.jpg,3e3b7cacf60697113b7cbc57ad6190452c1ebc2e9ae9bcf3c74835ecb49b042f,640,478,29194,.jpg,True
img_00012035,img_00012035.jpg,images/img_00012035.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0474.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0474.jpg,eb5b5713e3743a47d00f522476594aa1ccc88285c9ab17a316bd11c2ab9ffabc,1200,846,107213,.jpg,True
img_00012036,img_00012036.jpg,images/img_00012036.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0475.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0475.jpg,ca0f13a87349ce0dd2df977c035d72abec96cc08e2bf5d38e1f9bfeda5070caf,640,480,61380,.jpg,True
img_00012037,img_00012037.jpg,images/img_00012037.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0477.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0477.jpg,ca06600cedca719cfd7f018ea2da618536e3521921b57903fc5de8f294c69746,1200,833,543516,.jpg,True
img_00012038,img_00012038.jpg,images/img_00012038.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0479.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0479.jpg,f119da19f2029460e9f6a994253ad45cd5de939bd184d859891f6a3ba61aeef0,500,357,36585,.jpg,True
img_00012039,img_00012039.jpg,images/img_00012039.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0481.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0481.jpg,7a77f13e57be97c6c7bcf5f8b167c86227f2fa0b07ea8967553a9ad46b66eea6,720,500,157836,.jpg,True
img_00012040,img_00012040.jpg,images/img_00012040.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0483.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0483.jpg,68f95937502eed9917fbf9bd0e036bf4ff825bf731755b60d2e040453c395b3d,600,397,40437,.jpg,True
img_00012041,img_00012041.jpg,images/img_00012041.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0484.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0484.jpg,aad8d45318b006373b15b912a51f76e654e5b961e4127e127849539223faa8d0,1240,827,436185,.jpg,True
img_00012042,img_00012042.jpg,images/img_00012042.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0486.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0486.jpg,9f69a68672430feb06065f1416960f8d7ab15f3ba319389a8efa47db38abb454,2592,1944,471964,.jpg,True
img_00012043,img_00012043.jpg,images/img_00012043.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0487.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0487.jpg,41ed7a0a68023feeba8688b6182edc1d1b752359e5019d6b331c577c22ec93d6,938,750,41419,.jpg,True
img_00012044,img_00012044.jpg,images/img_00012044.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0488.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0488.jpg,4f7a9abf09366e8981db5cae4005ff6afda9cd5e2e6956b826c61b8f5f25fdcf,800,800,23172,.jpg,True
img_00012045,img_00012045.jpg,images/img_00012045.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0490.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0490.jpg,c122f5940b7a0f06721811bc21a65133c7aad25d32650109c0fa4be24d6e9f93,504,352,14153,.jpg,True
img_00012046,img_00012046.jpg,images/img_00012046.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0491.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0491.jpg,50b63fc231059bbcaac34a9ff4355d03839f2051ff77fdcbf4131d0bcbe0f643,796,597,196027,.jpg,True
img_00012047,img_00012047.jpg,images/img_00012047.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0498.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0498.jpg,9d3de4736417d97e4343fa786fda3b54066ebf00eea9feae58b36347b52adde7,720,478,84264,.jpg,True
img_00012048,img_00012048.jpg,images/img_00012048.jpg,deepfirearm,02_deepfirearm,validation/database_image/Heckler+Koch+HK45+Compact+Tactical+pistol_0500.jpg,Heckler+Koch+HK45+Compact+Tactical+pistol_0500.jpg,f3bae5945390b3c748960fbe366da3eb44b0b97af35f32217667809bc60488b4,640,360,33372,.jpg,True
img_00012049,img_00012049.jpg,images/img_00012049.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0000.jpg,M110+Semi-Automatic+Sniper+System_0000.jpg,4ada66d07cc0da22536e772d6f91cc409bd17bb5ecb3c4b202ec08ea8d95629e,2574,1154,287753,.jpg,True
img_00012050,img_00012050.jpg,images/img_00012050.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0001.jpg,M110+Semi-Automatic+Sniper+System_0001.jpg,58c0d637565c12099cacbae2b7ad08d34402a9757a8c8c936cfdde894aaf6b71,1600,455,57774,.jpg,True
img_00012051,img_00012051.jpg,images/img_00012051.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0012.jpg,M110+Semi-Automatic+Sniper+System_0012.jpg,35c505a7797b4c07948981678e61e61fe7effadd55650e834790106cbb23e1fe,470,370,30579,.jpg,True
img_00012052,img_00012052.jpg,images/img_00012052.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0064.jpg,M110+Semi-Automatic+Sniper+System_0064.jpg,144599995adf5e806030bb59bf8a7c701e5368d6578e1badf13d9df596f073db,427,641,28390,.jpg,True
img_00012053,img_00012053.jpg,images/img_00012053.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0083.jpg,M110+Semi-Automatic+Sniper+System_0083.jpg,928d2a11ab3a731350a75f3c470da304ab7d11206fcb959e296095f32cfcb23a,1280,914,451193,.jpg,True
img_00012054,img_00012054.jpg,images/img_00012054.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0100.jpg,M110+Semi-Automatic+Sniper+System_0100.jpg,bfce1faf042d6736065cf74006d6ed18856a743effe7dcaf18b320fcbc7c1570,2448,1836,479577,.jpg,True
img_00012055,img_00012055.jpg,images/img_00012055.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0117.jpg,M110+Semi-Automatic+Sniper+System_0117.jpg,d53412a41fb2ed072c297e6c743f869679de31a3c428ecd7129dae9c12390760,1070,764,264707,.jpg,True
img_00012056,img_00012056.jpg,images/img_00012056.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0121.jpg,M110+Semi-Automatic+Sniper+System_0121.jpg,21f0595f43439e1243c91e5f60c2cb16eb91f5b82da6f287fb0d8094dc26bcfd,800,600,48405,.jpg,True
img_00012057,img_00012057.jpg,images/img_00012057.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0133.jpg,M110+Semi-Automatic+Sniper+System_0133.jpg,d27ac318e970f628b05ee2e0f8b07772b0069ca1b9d6dcf00d28dedc062e0ab1,800,600,46388,.jpg,True
img_00012058,img_00012058.jpg,images/img_00012058.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0143.jpg,M110+Semi-Automatic+Sniper+System_0143.jpg,7114466a9d0f572124e3259674e9caf1eaa350daba6a8c675ddbdd0dd49aeb8e,640,429,68396,.jpg,True
img_00012059,img_00012059.jpg,images/img_00012059.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0156.jpg,M110+Semi-Automatic+Sniper+System_0156.jpg,7e9dbce45ae779c18b4b28b80cc6f887a078285a3e50adf964dca6d1aa58cbe4,640,426,59067,.jpg,True
img_00012060,img_00012060.jpg,images/img_00012060.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0165.jpg,M110+Semi-Automatic+Sniper+System_0165.jpg,78bc01ec3a3eb7b6f9ac00b291b8889f99b2c875c65faf0b7ac555ae068f7c4d,3804,2589,1139608,.jpg,True
img_00012061,img_00012061.jpg,images/img_00012061.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0171.jpg,M110+Semi-Automatic+Sniper+System_0171.jpg,660ca3fea8fcba31f5999185630e07cd3ee81d25b2e40bf19b704553dc2493f1,480,360,45334,.jpg,True
img_00012062,img_00012062.jpg,images/img_00012062.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0189.jpg,M110+Semi-Automatic+Sniper+System_0189.jpg,70a4fbae553996de20c30f963905d5d101a670801833b5617bc90a397ab9e9c4,1024,768,408507,.jpg,True
img_00012063,img_00012063.jpg,images/img_00012063.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0200.jpg,M110+Semi-Automatic+Sniper+System_0200.jpg,41fd78e217b76f6ee0182f812f33761be199e610a03dfbfd0650a322de664d10,640,430,53862,.jpg,True
img_00012064,img_00012064.jpg,images/img_00012064.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0219.jpg,M110+Semi-Automatic+Sniper+System_0219.jpg,b148430d037fb4632e9143a32bd53eec89ee98006bf562c7e52532b3a53b9052,1152,668,210906,.jpg,True
img_00012065,img_00012065.jpg,images/img_00012065.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0231.jpg,M110+Semi-Automatic+Sniper+System_0231.jpg,0676f481e58ac621cca738d8461465b0beb6b41ffec763c5bd28a4c8b8dacd16,1600,852,263821,.jpg,True
img_00012066,img_00012066.jpg,images/img_00012066.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0238.jpg,M110+Semi-Automatic+Sniper+System_0238.jpg,1c1ae2f4ccc9b1d8ae0f45680c8bbe681739c30c78d2da917464cc0fa0efcb55,600,566,75050,.jpg,True
img_00012067,img_00012067.jpg,images/img_00012067.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0239.jpg,M110+Semi-Automatic+Sniper+System_0239.jpg,f2b69803f68d4b142aa872bdc196a4488c7441114d0d5655100e3778fe115451,421,314,88257,.jpg,True
img_00012068,img_00012068.jpg,images/img_00012068.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0251.jpg,M110+Semi-Automatic+Sniper+System_0251.jpg,e39ead2175b31ff221ed2cc4f2685a28a36bb7f80c73d69a18dd5c89a97ca42c,1000,1000,295009,.jpg,True
img_00012069,img_00012069.jpg,images/img_00012069.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0257.jpg,M110+Semi-Automatic+Sniper+System_0257.jpg,ddd092c7db6fd364f6e5ec96235b6d330ef479ae310c9c4716999c65c3647a4a,1312,379,57972,.jpg,True
img_00012070,img_00012070.jpg,images/img_00012070.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0265.jpg,M110+Semi-Automatic+Sniper+System_0265.jpg,05deb6beda1a5f019a7f42ff5aef3eb125a7840fda4a6b824d4a757a3f1fb7a5,2000,630,313395,.jpg,True
img_00012071,img_00012071.jpg,images/img_00012071.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0275.jpg,M110+Semi-Automatic+Sniper+System_0275.jpg,50ae2a8f938896242cda2805eb914fe0255905440fe8ab205d4538ea8ac9f43e,600,400,87359,.jpg,True
img_00012072,img_00012072.jpg,images/img_00012072.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0280.jpg,M110+Semi-Automatic+Sniper+System_0280.jpg,47f1ed0f107a2194ffa16fe9a4b6f995e7eeaddb49b3437a2f2cf268d19a1991,1600,380,43107,.jpg,True
img_00012073,img_00012073.jpg,images/img_00012073.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0281.jpg,M110+Semi-Automatic+Sniper+System_0281.jpg,a7a26ce185b699158ffd9e1b98c5f94ad7fb710d199e18acde3ddb8b8e1b404e,650,420,57218,.jpg,True
img_00012074,img_00012074.jpg,images/img_00012074.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0284.jpg,M110+Semi-Automatic+Sniper+System_0284.jpg,5831dcc8e97a401a591543576a4873853a3e3db1a943e621aab55877b5adc0de,1280,494,58476,.jpg,True
img_00012075,img_00012075.jpg,images/img_00012075.jpg,deepfirearm,02_deepfirearm,validation/database_image/M110+Semi-Automatic+Sniper+System_0285.jpg,M110+Semi-Automatic+Sniper+System_0285.jpg,313a615ee18c6ce5c1697d306537a624908838c4baa1c8c480658caaf18cbb86,1000,364,55516,.jpg,True
img_00012076,img_00012076.jpg,images/img_00012076.jpg,deepfirearm,02_deepfirearm,validation/database_image/M1928A1+Thompson+submachine+gun_0000.jpg,M1928A1+Thompson+submachine+gun_0000.jpg,90446d2870c44db27c11b8f3db809ed03721fc39a90118214d433bdda8046337,1383,474,178011,.jpg,True
img_00012077,img_00012077.jpg,images/img_00012077.jpg,deepfirearm,02_deepfirearm,validation/database_image/M1928A1+Thompson+submachine+gun_0001.jpg,M1928A1+Thompson+submachine+gun_0001.jpg,90a27ae1be502942f4227460424842e8751557b7f2a83928ed4fc79d2aeda800,650,401,54898,.jpg,True
img_00012078,img_00012078.jpg,images/img_00012078.jpg,deepfirearm,02_deepfirearm,validation/database_image/M1928A1+Thompson+submachine+gun_0016.jpg,M1928A1+Thompson+submachine+gun_0016.jpg,af02a7a9c21b3746bbdb4a007d26bb983b0477d3529b7f87ace4edd2b54c8d24,800,600,68144,.jpg,True
img_00012079,img_00012079.jpg,images/img_00012079.jpg,deepfirearm,02_deepfirearm,validation/database_image/M1928A1+Thompson+submachine+gun_0017.jpg,M1928A1+Thompson+submachine+gun_0017.jpg,e0ed3f9af14e1283df9bfed2da3dbd2eb00a68293608c1d891dfe0bd78f18e32,640,480,67353,.jpg,True
img_00012080,img_00012080.jpg,images/img_00012080.jpg,deepfirearm,02_deepfirearm,validation/database_image/M1928A1+Thompson+submachine+gun_0020.jpg,M1928A1+Thompson+submachine+gun_0020.jpg,2d800c3aa3f36e75572654bb3efb389dba219c46d7a3ca7ce88e2f782d49a997,1200,579,133800,.jpg,True
img_00012081,img_00012081.jpg,images/img_00012081.jpg,deepfirearm,02_deepfirearm,validation/database_image/M1928A1+Thompson+submachine+gun_0023.jpg,M1928A1+Thompson+submachine+gun_0023.jpg,518a285e1a516e87fe06a1a826ee25adda12674a4339d1be2ca198e48cad4c3e,1200,922,229428,.jpg,True
img_00012082,img_00012082.jpg,images/img_00012082.jpg,deepfirearm,02_deepfirearm,validation/database_image/M1928A1+Thompson+submachine+gun_0028.jpg,M1928A1+Thompson+submachine+gun_0028.jpg,7cf219538e3be64b8310543c3c7962d0e7525c59e540f4de8bec2284f2cd47d3,4288,2848,5184099,.jpg,True
img_00012083,img_00012083.jpg,images/img_00012083.jpg,deepfirearm,02_deepfirearm,validation/database_image/M1928A1+Thompson+submachine+gun_0030.jpg,M1928A1+Thompson+submachine+gun_0030.jpg,23374f58ca7da89b5c566f1f1b39edb73b1a157ff02d0e83d75bff536f94d1e8,800,790,117587,.jpg,True
img_00012084,img_00012084.jpg,images/img_00012084.jpg,deepfirearm,02_deepfirearm,validation/database_image/M1928A1+Thompson+submachine+gun_0032.jpg,M1928A1+Thompson+submachine+gun_0032.jpg,2fc9619c7383fe15628230aa699decba14534b8c8ff1b2481756990aef468551,768,576,48460,.jpg,True
img_00012085,img_00012085.jpg,images/img_00012085.jpg,deepfirearm,02_deepfirearm,validation/database_image/M1928A1+Thompson+submachine+gun_0036.jpg,M1928A1+Thompson+submachine+gun_0036.jpg,48b7ae70b944182d26684b27000f46c2eb8b76f8ac423887a80567c5cdd749ce,1024,768,215902,.jpg,True
img_00012086,img_00012086.jpg,images/img_00012086.jpg,deepfirearm,02_deepfirearm,validation/database_image/M1928A1+Thompson+submachine+gun_0037.jpg,M1928A1+Thompson+submachine+gun_0037.jpg,aae606041a2470b33e9e1917be010f935f4437b9cdf992fe264c01e1384dca52,800,600,47625,.jpg,True
